203	310	13	10
203	309	13	10
203	309	13	10
203	309	13	10
203	307	13	10
202	308	14	10
203	309	13	10
202	308	14	10
203	309	14	10
204	307	14	10
204	309	14	11
203	308	14	11
204	308	14	11
204	310	13	10
204	309	14	10
205	308	13	10
205	309	13	10
204	309	13	10
204	309	13	10
204	310	13	10
204	310	13	10
204	310	14	10
205	309	13	10
206	311	13	10
205	310	13	10
205	309	13	10
204	310	13	10
205	309	13	10
206	310	13	10
206	311	13	10
205	310	14	11
205	310	14	10
205	309	13	10
206	311	13	10
206	310	13	10
206	311	13	10
205	309	14	10
206	311	13	10
205	310	14	11
205	310	14	11
205	311	14	11
205	311	13	10
205	310	13	10
205	310	13	10
205	311	13	10
205	311	14	11
205	311	14	11
205	311	14	11
205	311	14	11
206	314	13	10
206	316	13	10
205	319	14	11
206	323	14	11
205	325	14	11
205	330	13	10
205	333	14	11
205	333	14	11
205	334	15	11
205	334	15	11
205	332	14	11
205	333	15	11
205	333	14	11
205	333	14	11
205	332	14	11
205	332	14	11
205	333	14	11
205	333	14	11
205	333	14	11
205	332	14	11
205	333	14	11
205	333	14	11
205	333	14	11
205	333	14	11
205	333	14	11
205	333	14	11
205	333	14	11
206	333	14	11
207	333	13	10
206	332	14	11
206	332	14	11
205	331	14	10
206	333	14	11
206	332	14	11
206	331	14	10
207	333	14	11
206	331	14	11
207	332	15	11
207	331	14	11
206	331	15	11
206	332	15	12
206	331	15	11
207	330	15	11
208	331	15	11
207	332	15	12
207	331	16	12
209	331	15	12
210	331	15	11
211	331	14	11
211	331	15	11
212	331	14	11
213	332	15	11
214	332	14	11
215	332	14	11
216	332	13	10
217	332	13	10
220	332	13	10
219	332	13	10
221	332	13	10
223	331	14	10
224	332	13	10
225	331	13	10
228	332	13	10
228	330	13	10
231	332	13	10
231	330	13	10
234	331	13	10
236	330	14	11
237	331	14	11
239	331	14	11
240	330	14	11
242	330	15	11
244	331	14	11
247	331	15	11
249	332	15	12
251	332	15	12
253	331	15	11
256	331	15	12
258	331	15	12
259	330	15	11
263	331	15	11
266	332	14	11
269	332	14	11
268	332	14	11
263	332	14	11
261	331	14	11
257	332	13	10
253	331	13	10
251	332	13	10
248	333	13	10
243	333	13	10
240	332	13	10
237	331	13	10
234	332	13	10
231	333	13	10
226	332	13	10
228	331	13	10
234	332	13	10
237	333	13	10
239	332	13	10
244	331	13	10
247	332	13	10
250	333	13	10
253	333	13	10
256	332	13	10
259	332	13	10
263	332	14	11
266	332	13	10
269	333	13	10
271	333	14	10
272	332	14	11
268	333	14	11
264	333	14	10
262	332	14	11
259	333	13	10
255	332	14	10
252	332	14	11
250	334	13	10
248	333	14	11
244	333	13	10
241	334	13	10
238	333	14	11
236	333	13	10
237	332	14	10
243	333	14	10
249	334	14	11
250	334	14	10
254	333	14	10
259	333	14	11
261	335	14	11
265	334	13	10
260	334	14	11
258	334	13	10
256	335	13	10
253	335	13	10
249	336	13	10
246	335	13	10
245	335	13	10
241	336	13	10
239	335	13	10
235	335	13	10
234	335	13	10
230	335	13	10
227	336	13	10
225	336	13	10
222	335	13	10
219	336	13	10
216	336	13	10
212	335	13	10
210	336	14	10
206	335	13	10
205	336	13	10
201	336	13	10
198	337	13	10
194	336	13	10
194	336	13	10
196	337	13	10
203	337	13	10
206	335	13	10
209	336	13	10
213	336	13	10
216	336	13	10
218	336	13	10
220	337	13	10
223	337	14	11
226	337	14	10
229	336	13	10
233	337	14	10
236	336	13	10
239	337	13	10
