368.000,301.000,30.000,27.000
369.824,299.579,30.218,29.364
329.262,298.241,34.823,33.499
278.539,298.107,32.972,34.048
233.561,298.765,31.465,32.358
192.008,300.123,30.683,30.625
187.405,300.624,30.114,29.176
203.949,300.948,29.221,28.516
211.277,301.100,28.042,27.601
217.895,301.006,28.117,27.586
227.335,300.143,28.241,27.740
235.557,299.817,27.701,27.245
244.334,300.222,27.391,26.899
252.802,300.049,27.759,27.238
262.188,300.259,28.064,27.498
271.046,299.554,28.118,27.589
279.822,299.113,27.817,27.312
289.446,299.971,28.048,27.491
298.938,299.285,27.731,27.174
307.739,299.861,27.641,27.141
316.141,299.748,27.640,27.183
325.831,298.961,27.862,27.400
334.800,298.053,27.567,27.214
340.232,298.147,27.449,27.033
306.449,296.748,33.183,31.689
255.448,295.813,32.303,32.972
208.842,295.189,32.216,32.816
163.981,295.509,30.682,31.005
153.224,296.555,28.206,27.111
171.393,298.802,26.611,25.868
179.977,298.926,25.467,25.063
185.234,298.212,26.019,25.626
193.011,297.213,25.834,25.506
202.593,297.860,26.754,26.326
213.945,297.378,25.889,25.594
222.458,296.196,26.728,26.286
230.444,297.427,25.510,25.163
241.202,296.304,25.873,25.338
247.764,293.955,28.721,28.220
258.240,294.991,27.586,27.068
267.581,293.468,27.478,27.003
276.975,294.646,26.521,26.140
286.530,294.537,26.275,25.910
295.058,294.578,26.720,26.194
305.353,293.195,27.586,27.039
315.107,293.882,26.316,25.848
323.291,292.398,28.173,27.620
331.573,292.187,27.919,27.446
342.051,293.987,27.027,26.547
352.978,293.606,26.651,26.232
363.871,293.205,25.216,24.821
369.156,293.280,25.909,25.412
337.697,292.660,31.010,29.467
284.751,291.519,31.936,32.342
240.006,290.432,30.332,31.540
227.929,292.852,28.007,27.162
244.226,292.406,27.932,27.341
254.317,292.291,27.829,27.404
261.026,292.394,27.268,26.885
269.453,291.757,28.215,27.745
279.330,291.964,27.530,27.081
288.787,290.863,27.438,27.036
296.684,291.091,28.306,27.800
306.202,290.599,28.510,28.038
315.486,291.495,28.332,27.917
324.662,291.824,28.164,27.754
334.367,290.445,28.553,28.079
343.743,289.557,28.837,28.415
352.870,289.115,28.782,28.378
362.951,288.471,29.297,28.868
372.535,288.809,29.116,28.670
381.257,288.026,29.823,29.334
391.167,288.392,28.725,28.243
400.965,287.999,28.356,27.924
410.598,288.303,29.075,28.535
413.268,287.247,29.526,28.749
371.152,287.864,32.622,31.305
321.638,287.045,32.093,32.618
285.315,287.541,28.900,28.926
289.135,287.773,29.218,28.538
304.936,287.991,28.376,27.739
313.520,287.564,27.737,27.344
320.795,287.710,27.678,27.267
329.371,288.175,27.282,26.837
337.025,287.833,27.273,26.788
348.121,287.765,26.515,26.036
356.391,287.355,27.559,26.999
365.666,287.567,27.680,27.144
377.524,286.510,26.761,26.209
384.064,286.579,30.610,29.972
396.017,288.079,31.103,30.273
405.948,285.972,31.631,30.876
411.261,284.382,35.638,34.547
420.953,283.025,33.693,32.910
429.611,282.357,33.449,32.637
437.066,282.110,34.741,33.867
451.400,283.832,32.202,31.473
459.519,287.050,32.401,31.641
472.552,284.992,35.540,34.300
477.925,282.765,34.628,33.813
