350.28	242.28	18.43	12.8
346.57	243.57	15.86	13.28
351.63	243.63	14.73	13.1
358.94	242.94	15.12	12.05
360.66	242.66	16.69	10.95
363.69	243.69	16.62	10.29
368.28	245.28	14.43	9.22
372.1	245.1	14.79	13.1
372.58	244.58	14.85	11.29
367.91	244.91	13.18	9.33
357.43	244.43	16.14	11.61
349.24	245.24	15.52	13.68
341.85	245.85	14.3	10.33
332.37	244.37	16.25	12.02
330.97	244.97	17.07	8.88
340.88	245.88	16.24	13.2
346.49	245.49	15.02	11.25
350.35	246.35	12.3	10.46
354.78	246.78	11.44	9.28
358.71	245.71	13.59	9.5
362.16	245.16	12.68	9.07
367.62	245.62	11.76	11.68
369.88	244.88	13.23	8.32
374.58	246.58	11.85	8.81
376.73	244.73	14.54	8.4
377.95	244.95	16.11	8.81
369.75	244.75	15.5	10.14
362.98	244.98	13.03	14.0
354.42	244.42	16.16	9.43
346.49	244.49	16.03	12.75
339.33	244.33	16.35	9.71
333.47	245.47	15.06	12.8
326.45	246.45	14.11	11.41
319.89	246.89	13.22	11.56
311.9	245.9	14.21	14.07
301.24	243.24	17.52	10.99
295.9	244.9	15.2	11.4
290.94	246.94	13.13	10.25
281.6	245.6	16.8	11.17
285.73	245.73	13.53	12.8
294.05	244.05	16.9	10.2
306.01	246.01	12.98	13.23
309.82	245.82	13.37	10.63
310.81	247.81	12.38	9.13
316.28	245.28	14.45	9.91
322.85	245.85	13.3	13.46
323.91	243.91	15.18	13.9
317.45	245.45	14.1	11.7
308.89	245.89	15.22	12.84
302.48	244.48	16.04	12.54
298.9	245.9	13.2	10.62
289.58	244.58	16.84	11.53
283.01	246.01	15.98	9.91
276.14	244.14	17.73	13.63
271.89	246.89	14.21	11.97
266.93	245.93	13.15	13.82
258.52	246.52	14.96	10.53
253.07	246.07	13.85	12.58
246.7	244.7	16.6	13.66
240.38	244.38	15.25	13.9
234.6	246.6	14.79	12.51
228.23	245.23	17.53	14.16
225.14	245.14	15.72	13.07
230.27	245.27	15.46	12.26
240.78	244.78	14.43	11.37
247.92	242.92	17.16	11.45
253.26	244.26	15.48	12.16
257.72	244.72	15.56	10.54
264.51	245.51	16.97	11.09
271.86	246.86	14.28	12.44
277.11	246.11	12.78	14.11
281.96	244.96	17.07	14.15
287.1	245.1	17.79	13.27
287.09	245.09	17.82	10.45
281.28	245.28	16.45	8.89
276.23	245.23	14.54	10.0
270.94	243.94	18.11	11.53
265.96	245.96	16.08	12.9
259.76	245.76	14.47	11.53
253.22	243.22	18.57	11.62
248.09	245.09	16.83	14.23
241.97	241.97	18.07	11.77
236.32	244.32	17.36	10.67
232.0	245.0	14.01	11.68
227.8	242.8	15.4	11.0
220.0	243.0	18.01	13.61
215.81	242.81	14.38	10.54
208.34	242.34	18.32	11.98
211.67	243.67	14.65	10.24
220.45	242.45	15.09	10.9
232.13	242.13	16.75	14.69
238.29	241.29	17.43	14.03
242.34	241.34	17.31	12.76
251.32	242.32	15.35	11.1
258.99	242.99	16.02	13.86
265.5	242.5	15.0	10.07
263.43	241.43	15.15	13.31
257.63	242.63	14.74	10.69
251.8	243.8	14.39	13.62
246.52	242.52	13.97	9.79
240.45	242.45	17.11	9.88
235.98	243.98	14.04	13.05
232.24	242.24	15.52	10.84
225.94	241.94	16.12	12.56
220.06	243.06	15.88	10.78
213.53	241.53	14.93	10.31
207.42	242.42	17.15	13.08
199.13	241.13	17.74	13.79
195.27	242.27	15.45	10.45
185.89	240.89	18.23	9.79
180.11	242.11	13.79	11.9
177.61	241.61	16.78	10.61
186.87	241.87	14.27	12.15
195.63	241.63	16.74	11.71
199.11	241.11	16.78	12.12
200.34	239.34	17.32	12.24
205.01	241.01	13.97	9.91
207.81	239.81	16.38	12.48
212.1	241.1	13.8	13.12
213.73	239.73	16.53	11.34
216.29	238.29	17.43	12.17
218.07	240.07	15.87	10.31
220.52	239.52	14.96	11.65
219.19	238.19	17.61	12.37
209.5	239.5	15.0	10.34
201.49	239.49	15.02	11.4
191.02	239.02	15.95	12.16
181.84	239.84	14.31	11.08
172.78	239.78	14.44	12.95
162.79	238.79	16.42	12.76
151.08	238.08	17.85	10.29
142.25	238.25	17.5	13.56
134.07	239.07	14.86	13.8
123.43	238.43	17.14	13.02
119.72	238.72	16.56	14.2
123.86	238.86	16.29	12.87
131.55	237.55	17.9	14.09
135.46	238.46	17.08	13.94
134.22	237.22	17.56	10.43
136.48	237.48	17.04	10.88
139.62	237.62	16.76	12.04
143.27	237.27	17.47	10.7
145.68	237.68	15.64	10.9
146.63	237.63	16.74	11.37
149.19	238.19	16.62	10.94
153.67	238.67	14.66	12.18
155.62	237.62	15.76	12.73
158.78	238.78	12.43	11.33
159.39	237.39	16.23	9.44
161.11	237.11	16.79	12.31
165.27	239.27	14.46	10.59
166.18	238.18	16.65	10.06
173.11	240.11	12.79	10.21
180.84	238.84	15.32	13.53
194.26	238.26	15.48	11.87
207.47	237.47	17.05	11.45
218.91	236.91	18.19	14.0
231.22	237.22	17.56	10.31
240.37	238.37	15.25	11.61
245.84	239.84	13.33	9.42
244.25	238.25	16.49	12.56
247.8	238.8	13.4	9.71
248.98	239.98	13.03	12.54
249.95	236.95	16.11	11.99
254.59	238.59	15.82	12.13
257.02	238.02	12.96	9.32
256.91	235.91	17.18	11.34
258.88	235.88	18.24	11.13
262.69	238.69	13.62	9.85
266.27	238.27	14.47	9.45
267.08	237.08	14.85	11.47
270.92	237.92	17.15	11.25
274.9	238.9	13.19	10.28
276.04	237.04	14.93	11.34
277.08	236.08	17.84	11.59
281.96	236.96	16.08	10.4
286.89	238.89	13.23	11.7
287.55	238.55	14.9	11.02
291.28	238.28	15.43	9.64
294.56	238.56	14.87	10.01
296.95	235.95	17.09	8.82
300.42	237.42	16.17	12.79
302.75	237.75	15.5	10.15
306.98	237.98	14.04	11.26
309.62	237.62	13.76	12.43
310.94	235.94	17.12	11.15
316.29	237.29	15.42	13.86
318.53	236.53	15.94	11.82
321.71	237.71	13.58	11.55
324.55	237.55	14.9	10.11
320.92	236.92	15.16	10.01
310.35	237.35	14.3	13.52
300.21	237.21	16.57	9.09
292.81	238.81	14.39	12.34
