368.1	222.1	15.81	9.14
375.69	221.69	16.62	8.08
374.97	223.97	14.06	10.65
370.08	224.08	15.84	8.47
370.35	222.35	17.29	9.87
370.94	224.94	14.13	11.32
370.26	225.26	15.47	9.78
369.01	224.01	17.98	10.37
368.91	225.91	16.19	8.54
368.17	226.17	17.66	8.77
370.94	228.94	14.11	12.13
368.9	227.9	16.21	10.79
368.22	227.22	17.56	12.05
369.19	229.19	15.63	8.23
369.95	230.95	14.1	9.07
370.65	230.65	14.71	10.43
369.47	229.47	17.05	8.7
368.09	228.09	17.81	7.94
369.28	229.28	17.44	11.77
382.89	230.89	14.23	10.07
394.3	230.3	15.4	11.74
405.85	231.85	14.3	9.05
415.73	230.73	16.55	11.06
427.21	231.21	18.58	10.0
439.76	231.76	15.49	10.62
450.58	230.58	17.83	8.18
462.01	233.01	15.99	8.78
471.98	233.98	16.03	10.47
469.56	234.56	14.88	12.03
467.35	233.35	15.31	11.65
468.35	234.35	15.3	11.07
467.13	235.13	15.74	9.85
467.6	235.6	14.79	8.46
465.44	235.44	17.11	11.78
466.3	236.3	15.4	9.02
466.78	236.78	14.43	8.41
465.51	236.51	16.99	11.81
466.96	238.96	14.08	12.11
466.34	238.34	15.32	8.55
466.5	237.5	15.0	8.93
466.36	237.36	17.28	8.13
466.97	238.97	16.06	11.94
467.05	239.05	15.9	9.14
465.96	238.96	16.08	8.37
465.17	239.17	17.65	9.52
466.55	241.55	14.91	11.27
467.92	241.92	14.17	9.52
465.76	239.76	16.49	8.47
466.84	241.84	14.32	10.76
466.05	241.05	17.91	9.14
466.4	241.4	17.21	11.02
464.72	240.72	16.56	8.35
465.51	241.51	16.98	9.83
468.09	244.09	13.83	9.3
466.59	242.59	14.83	11.0
466.14	241.14	17.72	8.95
466.78	242.78	16.44	10.68
465.91	243.91	16.18	10.36
466.62	243.62	14.76	11.12
467.48	243.48	15.03	10.9
468.6	243.6	14.79	9.69
467.24	244.24	15.51	8.41
466.83	245.83	14.35	9.15
467.84	245.84	14.32	8.61
466.71	243.71	16.59	11.22
466.71	244.71	16.59	10.98
465.62	245.62	16.76	10.73
464.98	243.98	18.03	11.96
466.4	245.4	15.2	11.92
464.88	244.88	18.24	11.8
467.27	247.27	15.45	10.88
466.47	245.47	17.05	10.75
467.6	245.6	16.79	10.34
467.81	245.81	16.38	8.64
467.23	247.23	15.54	10.2
467.67	248.67	14.65	11.56
466.95	247.95	16.11	12.21
466.47	246.47	17.06	8.13
467.49	247.49	15.03	9.55
467.33	248.33	15.34	7.84
467.72	248.72	16.57	8.67
468.26	248.26	15.48	10.58
467.4	247.4	17.2	10.19
467.9	247.9	16.2	7.93
468.51	248.51	16.99	8.35
470.49	250.49	15.02	10.41
463.8	249.8	16.4	10.85
449.88	249.88	16.25	9.53
436.23	250.23	15.53	12.2
428.73	250.73	14.54	8.74
431.03	250.03	15.94	9.72
434.27	249.27	18.45	9.41
436.07	252.07	14.87	9.91
431.79	251.79	16.42	9.55
431.3	251.3	16.41	9.57
433.63	251.63	14.73	11.43
433.31	252.31	16.38	10.22
435.01	253.01	13.98	9.67
431.23	251.23	17.54	9.27
434.08	253.08	15.84	11.2
434.87	252.87	16.26	8.77
434.12	252.12	17.75	11.38
432.89	250.89	18.23	8.82
434.93	252.93	14.13	7.99
433.02	252.02	17.97	8.33
433.95	253.95	16.1	10.22
433.37	253.37	17.27	8.27
435.77	254.77	14.45	7.84
433.94	252.94	18.12	8.27
434.16	253.16	15.68	8.4
433.73	253.73	16.54	9.36
433.05	254.05	17.89	11.76
435.02	255.02	13.96	10.79
434.02	252.02	17.96	11.7
434.84	253.84	16.32	9.95
434.09	255.09	15.82	8.23
434.45	256.45	15.1	9.15
433.66	254.66	16.68	11.33
436.01	257.01	13.98	8.04
433.49	254.49	17.01	8.88
435.98	255.98	14.03	12.06
435.0	256.0	13.99	11.5
435.18	255.18	15.65	7.99
434.7	255.7	16.6	9.6
432.93	253.93	18.13	12.24
434.08	255.08	17.85	11.06
435.39	255.39	17.21	10.64
436.03	255.03	15.94	9.08
434.27	255.27	16.46	8.04
434.86	254.86	16.28	10.61
435.59	256.59	14.82	11.11
436.1	257.1	15.81	8.25
436.96	256.96	14.08	8.04
435.52	255.52	16.95	10.32
434.62	254.62	16.77	11.83
436.55	255.55	14.9	8.82
437.02	255.02	15.96	9.58
437.46	255.46	15.09	10.1
437.38	255.38	15.25	11.58
434.15	254.15	18.71	10.75
435.78	254.78	16.45	10.74
437.96	256.96	14.08	9.38
437.16	257.16	15.68	9.86
437.77	256.77	14.47	11.58
436.52	255.52	14.96	8.34
436.23	255.23	17.53	8.53
437.31	256.31	17.38	10.37
438.0	257.0	14.0	11.95
437.75	255.75	14.49	9.33
438.55	256.55	14.9	8.29
438.63	257.63	14.74	9.63
437.85	255.85	16.3	10.84
436.67	256.67	16.66	10.46
438.92	258.92	14.16	9.39
437.26	257.26	17.49	11.39
437.13	257.13	15.73	9.47
438.27	256.27	15.46	11.07
437.87	255.87	16.26	12.17
437.92	258.92	14.15	10.17
436.87	256.87	16.26	9.67
437.22	256.22	15.57	11.91
436.57	255.57	16.86	9.01
435.89	256.89	16.22	11.25
437.21	256.21	16.57	8.65
436.95	254.95	18.1	11.53
437.79	256.79	14.43	11.54
439.12	258.12	13.76	11.61
437.74	257.74	14.51	8.05
438.72	257.72	14.56	11.61
435.89	256.89	18.21	10.32
436.55	257.55	16.9	8.85
437.39	257.39	15.23	10.53
437.35	257.35	15.31	10.3
437.78	257.78	16.43	9.74
436.25	256.25	17.5	7.79
437.59	257.59	14.81	11.22
437.21	257.21	15.59	11.31
438.1	258.1	13.79	10.79
437.87	257.87	14.25	9.24
437.43	257.43	15.14	9.9
437.24	257.24	15.52	10.23
437.48	257.48	17.04	12.22
438.08	258.08	15.84	10.36
438.61	258.61	14.79	10.3
436.42	256.42	17.16	10.54
436.25	256.25	17.5	8.01
437.91	257.91	16.18	10.71
437.74	259.74	14.52	8.18
436.42	257.42	17.17	9.58
437.39	257.39	15.22	10.87
437.46	257.46	17.08	10.8
438.62	258.62	14.76	8.51
436.9	256.9	16.19	9.38
437.71	258.71	14.59	9.7
437.19	257.19	17.62	8.27
437.15	257.15	17.71	10.42
437.06	257.06	15.89	12.07
437.19	256.19	15.61	8.82
436.39	255.39	17.22	11.23
436.92	254.92	18.15	11.87
437.4	257.4	15.19	11.4
438.12	258.12	13.75	7.77
436.8	255.8	16.41	9.5
438.28	257.28	15.45	10.57
438.23	256.23	17.53	11.75
438.1	255.1	17.8	8.25
438.33	255.33	17.33	11.23
439.85	256.85	14.31	10.11
437.9	254.9	18.2	11.22
437.31	255.31	17.39	9.9
437.29	256.29	15.43	9.46
437.09	256.09	15.82	7.9
437.79	255.79	14.42	9.68
436.28	255.28	17.43	9.16
438.11	257.11	13.78	8.63
436.41	254.41	17.18	10.93
438.0	256.0	14.01	9.77
437.32	255.32	15.36	10.94
437.15	255.15	15.7	10.45
436.46	255.46	17.08	10.43
437.77	255.77	14.47	11.45
437.04	254.04	17.91	9.74
438.75	255.75	14.5	8.39
437.28	253.28	17.45	8.18
437.41	253.41	17.18	9.18
438.49	254.49	15.03	8.41
437.11	253.11	15.78	11.04
439.08	255.08	13.84	10.06
439.62	255.62	14.76	11.77
436.98	252.98	18.04	9.79
437.65	253.65	14.69	8.8
438.36	254.36	15.28	11.55
438.55	254.55	14.9	9.15
437.71	253.71	14.59	10.7
437.27	253.27	15.45	9.71
437.37	253.37	17.26	8.89
437.44	253.44	15.11	11.27
439.01	255.01	13.99	8.77
436.94	252.94	16.12	8.29
437.3	252.3	15.4	11.54
439.04	254.04	13.91	10.87
436.59	251.59	16.83	9.76
436.47	251.47	17.06	10.77
436.2	251.2	17.61	10.82
436.49	252.49	17.01	10.54
438.08	254.08	13.83	9.46
435.73	251.73	16.55	11.18
435.68	250.68	16.64	9.32
435.59	251.59	16.82	9.24
436.17	251.17	15.66	11.99
436.65	250.65	14.7	8.33
435.39	249.39	17.22	10.87
436.13	249.13	17.74	11.26
436.73	248.73	16.54	10.2
436.04	250.04	15.91	9.47
435.25	249.25	17.49	11.38
435.71	248.71	16.57	8.32
436.12	250.12	15.76	8.7
437.14	250.14	15.73	11.2
437.54	249.54	14.92	10.29
435.29	249.29	17.42	10.41
436.46	249.46	15.09	9.55
436.17	248.17	15.66	9.86
435.89	247.89	16.23	10.62
437.65	250.65	14.7	8.43
436.69	249.69	16.62	8.54
437.82	250.82	14.36	8.18
435.93	247.93	18.14	8.62
436.91	249.91	16.19	11.45
438.92	250.92	14.16	8.21
436.53	248.53	16.93	8.22
438.98	249.98	14.04	11.37
436.68	248.68	16.63	9.8
436.63	248.63	16.74	11.2
438.7	249.7	14.59	9.79
438.11	250.11	13.78	9.84
435.96	247.96	18.09	8.24
437.13	249.13	15.74	8.06
436.54	248.54	14.93	9.86
437.86	248.86	14.29	10.77
436.33	248.33	17.35	8.75
437.95	249.95	16.1	9.98
436.39	249.39	17.22	10.83
435.3	248.3	17.39	11.04
436.15	248.15	15.7	8.11
436.38	248.38	15.25	8.61
437.1	249.1	15.8	9.46
438.36	250.36	15.28	11.25
436.37	249.37	17.27	8.59
435.51	248.51	16.99	10.56
437.34	248.34	15.32	10.12
436.81	249.81	14.39	8.85
435.99	249.99	16.03	8.23
435.07	249.07	17.85	11.81
436.98	248.98	16.04	11.42
437.82	249.82	16.37	11.76
437.2	250.2	17.61	8.84
436.54	249.54	16.93	8.08
437.66	249.66	14.68	10.49
437.53	249.53	16.93	12.17
436.92	250.92	16.16	11.6
434.89	248.89	18.22	11.25
438.94	250.94	14.12	9.47
436.92	249.92	16.15	8.1
437.8	249.8	14.4	11.58
436.5	249.5	16.99	9.24
436.05	249.05	17.9	11.99
437.94	250.94	14.12	11.57
437.63	250.63	14.73	11.48
436.14	248.14	17.72	9.05
437.1	250.1	13.8	8.81
435.52	248.52	16.96	7.79
437.23	251.23	15.55	8.53
436.09	250.09	17.81	10.67
437.48	249.48	17.04	11.89
437.54	250.54	16.92	9.21
437.56	252.56	14.89	11.99
437.92	251.92	14.17	10.85
437.24	251.24	15.52	8.28
436.59	251.59	16.82	9.59
436.97	250.97	16.06	8.47
437.06	250.06	17.89	10.25
437.19	250.19	17.62	10.12
438.93	252.93	14.14	10.03
436.92	251.92	18.16	11.45
438.01	253.01	15.98	9.46
438.09	252.09	15.82	11.83
437.8	252.8	16.41	11.15
437.51	251.51	16.98	11.18
437.94	249.94	18.11	8.02
439.63	252.63	14.75	10.89
437.06	251.06	17.88	8.04
439.11	253.11	13.79	11.42
437.14	251.14	17.73	10.33
438.84	252.84	16.31	10.92
438.92	252.92	16.15	11.29
439.8	251.8	16.4	11.44
438.64	251.64	16.72	9.9
439.34	252.34	15.33	10.17
439.79	251.79	16.41	11.11
439.06	252.06	15.88	8.05
437.24	251.24	17.53	11.35
438.79	252.79	14.42	9.71
440.05	254.05	13.9	12.0
439.8	254.8	14.41	11.19
439.69	253.69	14.63	10.59
438.26	254.26	15.49	12.18
437.42	253.42	17.15	10.45
437.83	254.83	16.34	11.74
438.3	255.3	15.4	11.29
437.75	253.75	16.5	12.08
439.06	254.06	15.87	7.77
439.92	254.92	16.16	9.4
438.15	255.15	17.71	9.3
437.34	255.34	17.31	8.33
438.31	254.31	17.38	8.46
439.59	254.59	16.82	9.61
440.58	256.58	14.84	11.58
438.49	256.49	17.03	9.43
438.16	255.16	17.67	9.68
439.12	255.12	15.77	11.06
436.72	254.72	16.55	8.86
439.7	255.7	14.61	9.88
439.42	255.42	15.16	10.66
439.05	256.05	13.91	8.35
436.91	253.91	18.18	8.17
436.41	254.41	17.19	9.21
438.0	256.0	16.01	10.14
438.0	255.0	17.99	10.82
439.64	256.64	14.72	8.87
437.95	256.95	14.09	8.94
437.33	255.33	17.34	12.05
437.19	255.19	17.61	7.77
437.03	256.03	15.93	9.58
435.6	255.6	16.81	12.13
435.26	256.26	17.49	10.42
434.49	254.49	17.03	11.09
434.91	254.91	19.17	9.72
435.75	257.75	14.49	8.91
434.24	255.24	18.52	11.22
434.84	256.84	14.32	11.5
432.04	256.04	17.92	8.15
434.46	256.46	15.07	11.17
433.48	257.48	15.04	12.16
430.95	255.95	18.1	11.33
431.47	257.47	15.07	9.69
430.36	257.36	17.28	11.35
429.64	256.64	16.72	10.37
429.63	255.63	16.74	8.39
429.67	256.67	14.67	12.15
429.19	257.19	15.62	9.47
427.49	256.49	17.01	11.25
428.42	256.42	15.16	8.05
425.47	255.47	17.06	8.94
426.82	256.82	14.36	11.65
423.27	255.27	17.46	11.99
423.6	256.6	14.8	8.02
424.75	256.75	14.49	10.33
422.47	257.47	15.06	12.25
420.18	257.18	16.64	10.48
418.03	255.03	18.93	9.94
418.73	257.73	17.55	9.87
417.12	257.12	18.77	9.56
419.43	258.43	15.15	10.36
418.87	258.87	14.26	10.43
415.08	257.08	17.84	10.23
414.56	258.56	16.87	12.01
414.01	258.01	17.98	8.98
413.58	260.58	14.84	8.44
413.87	260.87	14.26	9.48
410.23	259.23	17.54	10.13
409.48	259.48	17.05	8.04
409.87	261.87	14.26	8.6
409.55	262.55	14.9	8.88
406.02	261.02	17.97	10.9
406.67	261.67	16.66	12.2
404.08	261.08	17.85	9.95
402.67	262.67	14.66	9.65
401.95	262.95	14.1	8.85
400.86	262.86	14.29	8.13
398.1	262.1	17.81	9.2
398.94	264.94	14.11	9.17
396.09	264.09	15.82	11.83
394.95	263.95	14.1	9.03
393.77	262.77	16.46	9.28
392.9	264.9	14.21	10.94
391.56	264.56	16.89	8.42
389.56	266.56	14.87	10.46
387.42	264.42	18.17	12.52
385.12	264.12	18.76	7.9
384.96	264.96	16.07	7.87
383.16	267.16	15.69	9.82
382.19	267.19	15.63	11.32
379.79	268.79	14.42	10.62
376.91	265.91	18.18	10.95
376.83	267.83	14.34	11.47
373.94	266.94	16.13	9.36
372.93	268.93	18.14	8.85
372.25	270.25	15.5	9.32
370.27	269.27	17.46	10.23
369.63	271.63	14.73	9.1
366.69	270.69	16.62	8.59
366.63	272.63	14.75	8.21
364.31	271.31	17.37	10.97
375.07	271.07	16.87	10.15
386.63	272.63	15.74	11.89
390.59	273.59	15.82	8.42
383.38	272.38	19.24	8.87
381.16	273.16	18.67	10.29
381.43	272.43	17.14	11.01
379.46	274.46	15.09	12.2
375.99	272.99	18.02	9.57
376.64	274.64	14.72	8.86
373.64	273.64	16.72	8.86
372.52	273.52	16.96	11.37
371.01	275.01	15.98	7.8
369.01	276.01	15.97	7.97
365.24	276.24	17.52	10.95
364.99	276.99	16.03	11.23
364.6	277.6	14.79	7.85
363.05	277.05	15.9	9.58
360.6	276.6	16.79	11.73
358.88	277.88	16.23	8.74
357.28	277.28	17.44	8.05
355.15	277.15	17.7	11.43
353.86	278.86	14.29	12.17
351.41	278.41	17.17	10.58
350.85	279.85	14.31	8.38
348.33	280.33	15.33	9.65
346.39	280.39	15.23	9.52
345.69	281.69	14.63	9.13
345.05	281.05	13.91	11.67
338.89	278.89	19.21	10.64
338.76	279.76	15.47	8.51
337.55	280.55	14.9	10.99
337.36	281.36	15.29	10.26
335.1	280.1	13.8	12.12
331.61	280.61	16.77	9.85
329.39	278.39	17.22	10.48
328.62	280.62	16.76	11.52
324.1	279.1	17.8	11.44
324.44	279.44	17.12	9.88
322.11	280.11	15.77	9.21
319.98	277.98	18.04	10.13
318.73	279.73	16.53	9.29
318.12	279.12	15.75	8.02
313.18	279.18	17.64	10.8
313.42	279.42	17.17	10.27
312.08	281.08	13.84	12.08
310.84	280.84	14.33	8.0
307.91	278.91	16.17	8.99
305.77	279.77	16.47	9.8
305.7	280.7	14.6	8.79
301.26	279.26	17.48	9.29
302.1	281.1	13.8	12.18
299.98	280.98	16.05	9.47
296.24	279.24	17.52	10.13
295.8	279.8	14.4	11.82
292.48	278.48	17.05	8.07
291.03	279.03	15.94	10.05
289.22	278.22	17.56	9.52
288.18	278.18	17.64	10.04
286.59	278.59	14.82	10.75
282.83	277.83	16.35	12.22
282.3	278.3	15.4	11.86
278.94	276.94	18.11	8.12
277.53	277.53	14.94	10.28
276.09	277.09	13.81	8.92
274.21	277.21	15.59	10.56
272.52	276.52	14.97	9.47
268.95	274.95	16.1	8.34
268.79	276.79	14.43	11.43
267.32	276.32	15.35	9.64
264.6	274.6	16.79	10.77
260.6	274.6	16.8	10.95
261.64	275.64	14.71	11.0
257.45	273.45	17.1	12.19
256.5	272.5	17.0	8.45
254.34	273.34	17.33	7.76
253.55	272.55	16.91	9.05
250.61	273.61	14.79	12.17
247.6	271.6	15.81	9.7
244.65	273.65	16.7	12.27
241.34	271.34	19.31	12.43
241.87	273.87	16.26	11.24
237.02	271.02	16.96	7.79
236.68	271.68	14.65	11.42
234.3	271.3	15.4	10.25
231.85	271.85	14.31	11.47
229.76	269.76	17.47	10.69
228.7	270.7	14.6	10.67
223.29	270.29	17.42	7.93
223.41	271.41	15.17	7.79
221.12	270.12	13.76	10.28
215.95	267.95	18.11	8.5
217.63	269.63	14.73	7.76
223.58	268.58	16.84	8.04
234.09	268.09	14.83	12.13
235.9	265.9	18.2	9.11
231.68	266.68	16.64	12.01
228.23	267.23	15.54	8.42
226.09	267.09	15.82	8.17
223.87	265.87	15.27	11.91
220.64	265.64	16.72	10.43
218.93	266.93	14.14	11.51
214.95	263.95	17.11	11.91
212.48	264.48	18.04	8.35
210.06	265.06	17.88	9.61
207.88	262.88	18.24	9.56
205.66	263.66	16.69	8.74
202.31	264.31	17.38	11.71
201.15	264.15	15.7	10.06
197.06	263.06	18.87	12.92
198.05	265.05	13.9	11.36
198.23	262.23	18.55	12.22
210.12	262.12	17.75	11.18
218.48	262.48	17.03	11.38
220.07	263.07	14.85	11.32
213.5	259.5	18.0	10.96
211.35	262.35	15.31	9.43
210.35	261.35	15.31	9.31
206.49	261.49	15.02	11.11
204.28	260.28	15.43	7.89
200.12	259.12	18.76	10.54
198.0	258.0	17.0	10.72
196.08	258.08	15.84	8.21
201.71	257.71	15.59	12.1
210.18	257.18	19.64	8.97
219.1	255.1	17.8	13.04
228.39	255.39	17.22	13.09
222.94	254.94	18.12	9.79
217.34	254.34	17.33	9.96
216.99	253.99	18.02	12.11
214.05	255.05	15.9	12.3
210.24	253.24	18.52	8.93
219.05	253.05	15.91	9.4
