309.97	332.97	40.05	23.26
295.72	333.72	37.57	20.85
283.83	334.83	39.33	24.74
273.56	335.56	36.87	23.87
260.54	336.54	39.92	21.0
248.12	335.12	41.77	22.0
238.79	337.79	37.43	24.91
225.49	337.49	40.02	22.47
214.61	339.61	37.78	24.26
202.33	339.33	38.34	23.05
193.85	339.85	36.3	23.1
197.32	339.32	38.36	24.68
216.76	338.76	41.48	22.96
229.26	339.26	39.48	22.63
237.68	339.68	40.63	27.14
252.0	340.0	40.0	24.89
264.45	341.45	38.11	22.66
274.63	341.63	37.74	23.25
285.22	340.22	42.56	21.99
297.4	340.4	41.21	21.96
309.77	336.77	40.47	25.48
320.52	325.52	42.95	26.99
333.14	315.14	42.71	23.35
345.11	304.11	42.79	23.0
354.36	291.36	46.27	26.04
368.34	279.34	46.33	26.96
380.84	270.84	41.33	26.31
391.28	258.28	43.43	23.75
403.32	248.32	44.36	28.63
415.8	237.8	43.39	26.08
425.47	224.47	46.07	25.51
437.88	214.88	45.24	28.78
450.66	211.66	45.69	25.85
461.09	214.09	45.82	26.65
475.73	216.73	43.54	25.82
487.63	218.63	43.73	23.95
497.9	219.9	43.2	26.7
511.03	221.03	42.94	27.87
521.97	220.97	44.07	27.97
532.51	219.51	45.98	27.46
534.51	220.51	45.98	24.86
520.89	221.89	47.22	26.17
512.29	224.29	44.41	22.82
499.88	225.88	43.25	27.03
489.99	226.99	41.03	25.83
476.47	224.47	46.07	29.03
462.34	225.34	46.31	25.68
450.88	226.88	47.24	25.97
439.13	228.13	46.75	26.89
427.94	227.94	47.11	26.74
418.08	230.08	42.85	24.77
406.14	230.14	44.72	25.8
393.17	232.17	43.66	24.61
384.01	235.01	40.97	23.26
369.99	234.99	43.01	24.39
360.11	237.11	38.79	22.07
345.43	237.43	42.14	25.09
333.52	237.52	43.95	25.6
321.24	238.24	44.53	26.9
307.64	238.64	45.71	24.97
295.77	238.77	45.47	27.41
283.09	239.09	46.82	29.56
271.3	241.3	44.41	26.33
259.64	241.64	45.73	25.85
258.93	242.93	44.14	23.94
276.57	242.57	43.85	25.79
294.28	241.28	48.45	29.13
303.29	245.29	44.43	25.49
312.6	244.6	45.81	24.93
324.31	244.31	48.39	28.91
333.61	244.61	46.78	28.95
347.11	246.11	46.79	28.34
356.04	246.04	50.92	28.33
368.01	247.01	49.98	29.27
378.87	247.87	50.26	29.23
391.27	248.27	47.46	30.45
401.49	248.49	48.01	28.7
410.89	246.89	52.23	32.1
411.7	249.7	46.6	28.18
394.94	250.94	48.12	30.5
384.61	252.61	47.79	27.94
373.59	253.59	45.83	26.31
361.45	254.45	46.11	29.28
348.94	254.94	47.12	26.15
337.63	255.63	45.75	25.54
326.77	256.77	43.45	28.06
312.72	255.72	47.57	28.03
299.83	258.83	46.35	27.88
288.03	259.03	46.95	26.93
275.62	259.62	46.76	26.79
263.51	260.51	45.98	30.23
251.74	259.74	46.52	28.53
239.53	261.53	44.94	26.28
227.65	261.65	46.69	26.49
216.34	262.34	47.31	30.79
204.61	262.61	47.78	29.71
210.16	262.16	47.68	29.17
228.05	260.05	51.9	29.85
246.34	261.34	48.32	28.45
252.09	261.09	48.81	29.56
264.66	262.66	47.69	29.83
277.1	263.1	49.8	28.77
286.37	262.37	51.26	30.0
299.89	261.89	50.21	30.54
311.66	261.66	49.69	29.74
323.45	263.45	48.1	27.38
335.58	264.58	48.83	27.79
346.68	263.68	49.64	28.47
361.87	265.87	45.25	27.53
372.04	265.04	46.91	28.76
383.25	264.25	48.5	29.21
397.35	265.35	46.31	27.71
405.98	264.98	51.04	29.81
417.96	264.96	51.08	28.68
413.83	266.83	47.33	26.86
400.86	267.86	45.28	29.0
391.78	267.78	45.43	27.11
379.69	268.69	45.61	29.55
366.47	268.47	48.06	27.49
356.22	267.22	48.56	30.85
345.97	268.97	46.06	27.35
332.09	270.09	46.82	29.11
322.54	269.54	47.91	28.38
310.87	270.87	45.26	27.89
299.06	270.06	45.89	29.17
287.22	269.22	48.56	26.13
276.81	271.81	45.38	29.36
265.39	271.39	47.21	30.95
254.24	270.24	48.53	26.78
243.7	272.7	43.59	28.68
229.12	271.12	48.76	29.17
221.11	273.11	46.77	27.8
229.01	273.01	45.98	28.6
247.42	270.42	51.16	31.19
263.63	272.63	46.74	28.69
271.53	274.53	46.95	27.6
284.48	274.48	48.05	29.38
298.77	273.77	45.46	25.46
310.07	275.07	43.85	27.91
323.96	275.96	43.07	25.92
335.97	276.97	43.05	27.9
345.33	275.33	47.33	30.01
356.77	274.77	48.46	30.87
369.08	275.08	47.83	31.63
380.42	274.42	48.17	28.68
391.78	273.78	49.45	29.12
399.46	274.46	49.08	27.89
387.32	275.32	48.35	28.64
376.18	275.18	48.63	28.67
367.79	277.79	43.42	26.04
354.88	277.88	45.24	28.31
341.94	277.94	47.11	28.42
331.46	277.46	47.09	28.64
319.36	276.36	48.28	26.88
308.17	276.17	49.67	29.74
296.73	277.73	47.54	30.42
285.83	277.83	47.35	27.73
273.08	277.08	48.84	27.79
263.44	278.44	46.12	29.78
251.11	278.11	45.77	29.45
239.86	277.86	46.29	30.03
228.04	277.04	47.91	26.94
216.31	277.31	47.37	30.81
202.06	277.06	48.87	27.84
198.72	277.72	47.56	28.57
212.86	279.86	45.28	26.12
231.48	278.48	49.03	29.84
240.1	279.1	47.8	30.81
250.77	277.77	47.46	29.52
263.77	278.77	45.45	28.18
274.97	278.97	48.06	30.15
284.53	278.53	50.94	28.87
295.15	277.15	51.7	31.6
307.2	277.2	49.6	30.75
318.97	277.97	48.05	28.92
330.95	277.95	48.09	28.4
340.14	275.14	52.72	30.12
354.04	278.04	47.93	28.07
363.93	276.93	49.15	30.59
374.52	275.52	51.96	29.74
372.41	275.41	51.18	30.4
357.89	275.89	50.22	29.55
348.32	277.32	49.37	29.99
335.41	278.41	47.18	30.91
323.15	277.15	46.7	28.75
311.27	275.27	49.46	30.86
299.69	275.69	46.62	29.66
285.87	275.87	46.26	27.2
271.13	274.13	49.74	30.97
257.06	274.06	49.89	31.36
247.12	274.12	48.75	28.96
232.16	273.16	52.68	33.53
221.33	273.33	50.35	32.68
216.49	273.49	51.02	32.0
229.68	273.68	52.64	29.96
249.22	274.22	53.55	31.9
256.87	274.87	50.27	30.05
266.07	272.07	53.86	33.06
278.6	274.6	48.81	31.59
290.54	273.54	48.92	30.52
299.64	273.64	48.71	27.96
308.12	272.12	51.76	30.04
321.06	272.06	49.89	30.22
330.51	271.51	50.97	30.78
342.73	271.73	49.54	28.13
353.57	271.57	48.86	28.62
364.84	272.84	46.33	28.33
373.88	269.88	49.24	29.08
385.97	270.97	47.05	26.85
394.73	269.73	50.55	31.15
406.23	268.23	50.55	29.12
408.84	269.84	46.31	30.54
389.86	267.86	50.29	31.89
377.21	267.21	51.59	32.56
365.11	267.11	49.77	31.23
354.8	267.8	48.41	27.82
340.73	269.73	46.54	27.48
326.32	268.32	49.35	26.78
310.53	265.53	50.94	31.08
301.79	266.79	48.41	30.3
290.08	269.08	44.84	27.3
273.99	267.99	47.02	30.44
258.44	265.44	50.13	29.52
245.16	265.16	50.69	30.12
234.19	266.19	50.62	28.25
220.1	267.1	50.8	27.99
206.52	268.52	47.96	27.2
197.12	268.12	48.76	30.59
209.02	267.02	48.96	30.52
228.05	266.05	50.9	32.22
235.01	266.01	49.98	31.14
243.13	265.13	50.75	27.14
257.78	266.78	46.43	30.39
264.78	265.78	48.43	29.51
272.22	263.22	51.56	31.43
282.55	262.55	51.9	31.24
292.65	261.65	52.7	29.6
302.69	262.69	48.61	29.46
314.33	261.33	51.34	30.7
325.49	260.49	51.02	31.42
331.39	259.39	53.22	34.25
333.58	258.58	52.83	32.04
317.06	258.06	52.88	32.93
305.7	258.7	50.61	30.48
290.93	255.93	55.13	29.77
280.0	258.0	49.99	28.8
263.76	257.76	49.49	32.37
250.77	256.77	51.46	33.72
237.61	256.61	51.78	32.29
223.33	255.33	54.33	33.56
208.03	255.03	55.95	35.2
193.28	256.28	54.44	30.12
181.45	257.45	54.11	33.68
168.94	256.94	53.11	33.12
154.86	255.86	52.29	32.69
139.45	256.45	53.1	33.05
128.07	259.07	50.86	33.88
115.98	258.98	49.05	28.91
101.79	257.79	51.41	31.11
104.42	257.42	51.16	32.08
123.53	257.53	48.93	29.65
133.47	255.47	52.06	33.21
141.31	256.31	50.38	32.21
152.33	255.33	51.34	29.38
161.71	255.71	50.58	32.14
171.26	255.26	51.48	29.0
180.96	254.96	50.08	28.33
193.19	254.19	50.61	33.11
203.26	254.26	49.49	28.38
212.76	254.76	48.47	31.18
224.03	256.03	45.95	28.46
232.58	253.58	48.84	29.54
243.97	252.97	49.05	30.18
254.92	252.92	48.15	27.14
263.04	253.04	47.92	26.9
272.1	252.1	48.8	28.55
280.02	251.02	49.97	29.26
265.8	252.8	46.4	30.86
251.72	252.72	47.55	29.04
236.33	251.33	50.33	30.97
221.49	251.49	53.03	30.2
209.88	253.88	49.25	31.82
196.57	254.57	50.85	31.37
181.79	253.79	52.41	31.86
167.89	252.89	53.21	31.45
157.11	253.11	50.79	32.61
141.13	253.13	54.74	33.93
130.86	255.86	50.28	32.8
116.35	254.35	53.31	31.01
118.51	254.51	50.98	28.97
136.12	253.12	52.76	30.91
154.95	252.95	51.1	31.02
157.68	252.68	51.64	30.38
169.5	254.5	48.99	30.73
182.7	253.7	48.59	28.2
191.13	253.13	49.75	28.7
202.32	252.32	50.36	31.64
211.97	252.97	49.05	31.87
220.73	252.73	50.55	31.44
230.09	252.09	53.83	30.8
240.01	250.01	55.98	29.9
251.5	250.5	55.01	31.78
260.35	250.35	58.3	33.05
272.75	252.75	52.51	33.82
286.07	254.07	49.85	30.39
294.9	251.9	50.2	30.24
306.82	251.82	52.36	29.26
316.78	253.78	49.44	33.09
314.48	254.48	49.05	29.35
297.13	253.13	50.73	27.53
288.6	255.6	46.8	30.56
273.61	256.61	48.78	27.88
259.95	255.95	49.1	32.34
245.31	254.31	53.38	32.96
230.87	255.87	52.27	33.43
219.12	256.12	51.76	30.24
204.45	258.45	52.11	30.79
191.91	258.91	49.18	33.24
182.52	257.52	50.95	31.13
191.93	257.93	48.15	27.62
212.06	258.06	48.87	28.27
223.41	260.41	44.17	29.02
227.78	258.78	47.44	27.25
238.4	258.4	47.2	29.15
249.07	258.07	47.85	28.35
256.5	258.5	47.99	29.49
263.93	258.93	49.14	26.9
273.9	258.9	49.2	28.76
284.53	258.53	47.95	30.66
293.06	257.06	50.88	28.01
304.53	259.53	45.95	27.12
310.85	260.85	47.3	30.11
318.6	260.6	48.8	27.95
326.62	258.62	51.76	30.92
335.14	259.14	51.73	31.84
324.23	262.23	47.55	31.06
306.14	262.14	48.71	25.93
290.63	262.63	49.75	29.81
276.73	262.73	48.54	28.44
260.99	261.99	52.03	29.16
246.17	262.17	52.67	31.11
232.68	266.68	48.65	31.76
216.08	266.08	50.84	31.94
201.16	266.16	52.68	28.82
187.28	267.28	50.45	27.19
170.92	267.92	49.16	30.75
156.34	268.34	50.32	30.97
140.66	269.66	52.67	31.75
126.98	271.98	48.03	30.06
118.84	270.84	50.33	29.65
130.92	271.92	50.15	31.41
148.47	271.47	50.06	30.92
151.54	271.54	49.91	28.66
161.78	273.78	45.44	29.5
170.37	275.37	45.25	29.17
177.16	275.16	46.67	27.75
184.95	276.95	44.11	26.76
193.82	275.82	46.36	27.22
196.92	272.92	52.15	31.81
207.53	275.53	46.94	30.86
214.93	276.93	46.14	31.06
222.46	276.46	48.07	27.69
230.52	277.52	46.97	25.83
237.95	276.95	49.1	27.12
245.35	279.35	47.3	27.83
254.37	280.37	47.27	27.1
261.03	282.03	45.95	31.12
271.05	284.05	43.91	26.08
275.98	282.98	47.04	28.61
284.23	285.23	46.53	26.44
279.19	286.19	46.61	26.07
258.01	287.01	49.97	27.59
245.19	289.19	46.62	29.35
226.11	289.11	50.77	27.15
209.21	290.21	50.59	30.74
195.91	292.91	47.17	28.41
180.97	294.97	45.05	30.06
161.43	294.43	49.13	30.63
146.08	297.08	46.84	29.41
144.95	297.95	47.1	28.9
161.0	300.0	45.99	29.49
171.29	299.29	47.42	27.13
176.94	300.94	43.11	24.85
184.54	301.54	43.91	24.3
191.59	303.59	43.83	25.61
196.32	303.32	45.36	26.84
203.56	302.56	45.88	25.42
209.35	304.35	44.31	24.53
216.69	307.69	41.63	23.42
221.6	307.6	43.8	23.49
228.62	309.62	43.77	27.34
236.99	310.99	43.02	26.23
240.6	311.6	45.79	28.24
250.09	314.09	42.82	28.27
254.02	314.02	44.96	27.27
260.78	314.78	45.43	28.55
268.39	317.39	44.21	28.51
274.97	319.97	42.06	25.3
280.93	320.93	43.15	27.43
287.93	321.93	45.13	29.08
295.31	322.31	46.38	29.02
301.24	324.24	44.51	24.64
307.08	325.08	46.84	25.5
313.09	326.09	46.81	26.54
306.31	328.31	44.39	25.57
286.58	329.58	45.83	27.12
269.94	330.94	46.12	29.01
252.94	332.94	46.11	28.01
