240,215,63,21
240,220,63,21
240,225,63,21
241,230,63,21
241,232,65,21
240,231,65,20
240,231,66,20
240,230,66,20
240,230,67,20
240,230,68,20
241,234,66,21
242,238,65,23
243,242,64,25
242,244,66,23
242,243,65,23
242,243,65,23
242,243,65,23
242,242,65,23
242,242,65,23
242,242,65,23
243,242,65,23
243,242,69,23
252,240,69,23
259,239,69,22
257,238,70,22
257,236,67,22
257,237,64,22
258,238,62,22
259,240,60,23
258,241,60,23
258,243,61,23
257,245,62,23
257,247,63,23
257,249,64,24
254,248,68,23
254,244,67,23
254,240,66,24
254,237,66,25
253,238,67,24
252,239,68,24
251,240,69,24
251,241,70,24
250,238,69,23
250,235,69,23
250,232,68,23
250,229,68,23
250,231,67,22
250,233,67,22
251,235,66,21
251,237,66,21
251,239,65,21
252,241,65,20
252,243,64,20
253,246,64,20
252,242,64,20
251,239,65,20
250,236,66,20
250,233,67,21
247,233,69,23
248,236,70,23
248,238,70,23
247,239,71,24
247,241,69,23
248,244,68,22
248,240,67,21
248,237,67,21
249,234,66,21
249,231,66,21
249,228,65,21
250,225,65,21
249,226,65,21
248,227,66,21
248,229,67,21
247,230,68,21
247,232,69,22
247,229,68,24
246,225,69,23
246,222,70,23
246,219,71,23
245,218,71,22
244,218,71,22
244,220,70,22
244,222,70,22
244,224,69,22
244,226,69,22
244,228,68,22
244,230,68,23
243,226,68,23
243,223,68,23
243,220,68,23
243,217,69,23
244,217,67,23
243,219,67,22
243,221,67,22
243,223,67,22
243,226,68,22
242,228,68,22
242,230,68,22
242,232,68,22
242,235,69,22
242,234,68,24
241,231,69,22
240,229,70,20
239,227,72,19
240,224,69,21
239,225,68,22
238,227,67,22
238,229,67,22
238,231,67,22
238,233,67,22
238,235,67,22
238,237,67,22
236,237,69,23
238,233,66,24
237,230,67,23
236,228,69,23
235,226,71,23
235,228,69,21
234,229,69,21
234,231,69,21
233,233,70,21
233,235,70,21
233,237,71,22
232,238,71,22
232,240,72,22
232,237,70,21
232,234,69,20
233,232,68,20
230,229,69,23
230,232,68,22
230,235,68,22
230,238,68,22
230,241,68,22
231,245,67,22
231,248,67,22
231,251,67,22
231,254,67,22
232,258,67,22
230,258,70,22
230,256,68,23
231,254,67,24
232,252,66,25
229,251,70,23
228,254,70,22
228,258,70,22
228,261,70,22
228,265,70,22
228,268,70,22
228,272,71,22
227,270,70,22
227,268,70,22
227,266,70,22
227,264,70,22
227,263,70,23
226,261,70,23
226,260,70,23
226,258,70,23
226,257,70,23
226,256,71,24
226,259,71,24
226,262,71,24
224,263,72,23
223,260,74,26
223,258,73,26
223,256,72,26
223,254,71,26
224,252,71,26
224,250,70,26
224,248,69,26
225,246,69,26
225,244,68,26
225,242,67,26
226,241,67,26
225,244,67,25
225,248,67,24
225,252,68,23
225,252,67,23
224,250,68,24
225,250,68,23
224,248,65,24
221,248,70,26
220,251,69,26
220,254,69,26
220,258,69,26
220,261,69,26
219,264,68,26
219,268,68,26
219,271,68,26
219,274,68,26
219,278,68,26
219,276,68,25
219,275,68,25
219,273,68,25
219,272,68,25
219,271,68,25
218,269,67,25
218,267,67,25
218,266,67,25
218,264,67,25
217,263,66,25
217,261,66,25
217,260,66,25
217,258,66,25
217,257,66,26
216,260,66,25
215,264,67,25
214,267,67,24
213,271,68,24
213,275,69,24
213,277,68,22
212,274,70,24
212,272,69,24
213,271,68,24
212,272,69,24
211,274,71,24
212,278,68,24
213,282,65,24
212,283,66,24
212,281,65,24
212,279,65,24
212,278,64,24
212,276,64,24
212,275,64,24
212,273,63,24
212,272,63,24
212,270,63,24
212,269,62,24
212,267,62,24
213,266,62,25
219,262,67,27
228,261,67,25
237,260,68,24
237,259,67,23
237,259,66,24
236,257,64,23
235,256,63,23
234,255,62,23
233,258,63,23
232,261,64,24
231,264,66,25
230,262,67,24
229,260,65,27
229,258,64,25
229,257,64,24
228,259,64,24
227,262,65,24
227,265,66,25
226,268,65,24
226,272,65,24
225,275,64,23
225,279,64,23
224,277,64,23
223,275,65,24
222,273,66,25
221,273,67,25
221,276,66,24
221,279,65,24
221,282,64,24
221,286,63,24
219,289,67,24
218,287,66,24
218,285,65,24
218,283,65,24
217,281,64,24
217,279,64,24
216,278,64,24
216,276,64,24
215,275,64,24
215,273,64,24
214,271,64,24
214,270,64,24
213,268,64,24
213,267,64,24
212,265,64,24
212,264,64,25
210,266,64,25
209,268,65,26
208,270,66,26
207,273,67,27
206,276,67,26
205,279,67,26
205,283,67,26
204,286,67,26
204,290,67,26
203,293,67,25
203,297,67,25
202,300,67,25
202,304,67,25
201,307,67,25
201,311,67,25
200,314,67,24
200,318,67,24
199,321,67,24
199,325,67,24
198,328,67,24
198,332,67,24
196,333,68,23
195,331,70,23
194,329,70,22
193,327,70,22
193,325,71,21
192,323,71,21
191,321,71,20
191,320,72,20
190,318,71,21
190,316,71,22
190,314,70,23
189,312,70,24
189,310,69,25
189,309,69,26
188,313,69,25
187,317,70,24
186,322,70,23
185,326,71,22
184,330,71,21
184,335,72,21
184,339,72,20
184,343,72,20
184,347,72,20
183,350,72,21
183,353,72,22
182,356,72,23
182,359,73,25
181,358,73,25
181,357,73,25
181,356,74,25
180,355,74,24
179,354,75,23
178,354,76,23
177,353,76,22
177,352,76,22
177,351,76,22
176,350,76,22
176,350,77,22
176,349,77,22
175,348,77,22
175,347,77,22
175,347,78,22
174,346,78,22
173,345,78,22
173,345,78,22
172,344,78,22
171,343,78,22
171,343,78,22
170,342,78,22
170,342,78,23
170,340,80,23
179,341,78,23
188,340,78,22
197,340,78,21
206,340,78,20
215,339,78,19
224,339,78,18
233,339,79,18
232,338,78,18
231,337,78,18
230,336,78,18
229,336,78,19
229,335,78,19
228,334,78,19
227,334,78,19
226,333,78,20
226,332,78,20
225,332,78,20
224,331,78,21
223,330,78,21
223,330,77,21
222,329,77,21
221,328,77,22
220,328,77,22
220,327,77,22
219,326,77,23
218,326,77,23
217,325,77,23
217,324,77,23
216,324,77,24
215,323,77,24
214,322,77,24
214,322,77,25
212,321,78,24
211,321,79,24
210,320,80,24
209,320,82,24
216,319,81,24
223,319,80,24
230,318,79,24
237,318,79,24
235,318,79,23
233,318,79,22
232,318,79,21
