349,244,7,7
349,245,7,6
348,245,8,6
348,246,7,6
348,246,7,6
348,246,7,5
349,247,6,5
349,245,7,6
349,246,6,6
350,246,6,6
349,245,7,6
349,246,6,6
349,245,7,6
350,245,6,6
351,244,5,5
351,243,6,6
351,244,5,5
350,244,7,6
350,245,7,6
350,245,6,6
351,244,6,6
350,245,7,6
350,246,6,5
350,244,6,7
349,245,7,6
349,246,6,5
349,246,7,6
349,245,7,6
349,245,7,7
349,246,6,6
348,246,8,7
348,245,7,7
348,246,8,6
348,246,8,7
348,246,7,6
348,246,7,6
348,246,7,6
349,247,7,6
349,245,7,7
348,246,7,6
349,245,7,6
348,246,7,6
348,246,8,6
349,246,7,6
348,246,7,6
349,245,8,6
349,243,8,7
350,244,7,6
349,245,8,6
348,245,8,6
349,244,8,7
350,245,8,7
350,245,8,7
349,245,9,7
350,245,7,6
350,245,7,7
349,245,8,6
350,246,7,6
350,246,7,6
349,246,7,7
350,246,7,7
349,246,7,7
348,246,8,6
349,246,7,7
348,246,7,6
348,245,7,7
348,245,7,7
348,245,9,8
347,246,8,7
348,245,7,6
349,243,8,6
348,242,8,7
348,242,8,7
349,242,7,6
350,241,7,6
348,240,7,7
349,240,8,7
348,240,8,6
349,240,7,8
349,241,7,6
349,241,8,7
349,240,7,6
349,240,7,7
348,241,8,7
348,241,7,6
349,242,8,6
350,243,8,7
349,244,7,5
351,243,7,6
351,243,8,6
351,243,7,7
351,242,7,6
350,242,8,7
351,243,8,6
350,243,7,6
349,242,7,7
349,241,7,7
348,242,7,6
349,242,7,7
347,241,9,10
347,241,8,8
348,242,7,7
347,242,8,8
346,241,10,9
346,242,9,8
347,243,8,7
347,242,8,8
348,242,9,9
347,242,9,9
349,242,8,8
350,243,8,7
349,243,9,7
350,242,9,9
349,243,10,8
350,243,9,9
351,243,9,8
351,243,9,8
352,243,8,8
351,243,9,8
351,243,9,8
350,244,9,8
350,243,9,9
351,245,7,7
351,245,7,6
351,245,7,6
350,245,7,6
350,245,7,6
349,244,8,7
349,244,7,7
348,244,8,7
349,244,7,8
349,244,7,7
348,244,8,7
348,244,8,6
348,244,8,6
348,243,8,7
349,244,7,7
349,244,7,7
349,244,8,7
349,244,8,6
350,244,7,7
349,244,8,8
350,244,8,7
351,245,7,6
350,244,7,7
351,245,7,7
350,245,8,7
350,245,8,7
350,245,8,7
350,244,7,7
350,243,7,7
350,243,7,7
350,244,6,6
350,244,7,6
350,244,7,7
349,243,8,7
350,244,7,6
350,243,7,7
350,243,7,7
350,243,7,7
350,243,7,7
350,243,7,7
349,242,8,8
350,243,7,7
349,243,8,8
349,243,8,8
349,243,7,8
349,242,8,9
350,244,7,7
350,244,7,7
350,244,7,6
350,245,6,6
350,244,7,7
350,244,8,8
350,244,7,8
350,244,8,8
349,244,8,7
350,244,8,8
350,245,7,7
349,244,8,8
349,244,8,8
349,244,7,7
350,244,7,7
349,244,8,7
350,245,6,6
350,244,7,7
350,244,7,7
349,244,8,7
350,244,7,7
349,243,8,7
349,242,8,8
349,242,7,7
349,242,7,7
349,242,7,7
349,243,7,8
349,243,8,8
349,244,8,7
350,245,7,7
350,245,7,7
349,244,7,7
349,244,7,8
349,244,7,7
350,245,7,8
350,245,7,8
349,245,7,7
348,245,8,7
349,245,8,7
349,245,8,7
349,245,7,7
349,244,8,8
349,245,8,8
349,245,8,8
350,245,8,8
349,244,8,8
350,243,8,8
350,244,8,8
350,243,8,8
350,243,8,8
352,245,6,6
352,244,7,7
352,244,7,7
351,244,7,7
351,244,7,7
350,244,7,7
349,245,8,7
348,244,8,7
349,244,8,7
348,245,9,8
350,245,7,7
349,245,8,7
350,245,7,7
350,245,7,7
350,246,8,7
350,245,7,7
351,246,6,6
351,246,7,7
352,246,7,7
351,245,7,7
350,243,7,7
350,243,7,7
350,243,7,7
350,242,8,8
349,242,8,7
349,242,7,6
349,241,7,7
349,241,8,7
349,240,7,7
349,240,7,7
349,241,7,7
348,241,8,7
348,241,8,7
349,241,8,7
349,241,7,7
349,241,8,7
349,242,7,7
349,243,7,7
349,243,7,6
349,243,7,7
348,243,7,7
349,244,7,6
348,243,7,7
348,244,8,7
349,243,7,7
348,244,8,7
348,244,8,7
349,245,7,7
348,244,8,7
349,243,8,8
349,244,7,7
349,244,7,7
349,244,9,8
347,245,10,8
348,245,8,8
348,245,8,7
348,244,8,8
347,244,10,8
347,245,8,7
347,245,9,7
346,244,10,8
346,244,10,9
347,245,8,7
347,245,8,7
346,246,9,7
346,245,9,8
347,245,9,8
347,245,9,8
348,245,9,9
349,245,8,8
349,245,10,8
348,245,11,10
348,245,11,10
349,246,10,8
349,247,9,8
349,245,10,10
349,245,9,9
349,245,10,9
349,245,9,9
349,245,9,9
349,246,9,8
348,244,11,9
349,244,10,9
347,241,9,9
347,240,11,9
348,240,10,9
347,241,12,9
347,239,11,9
347,239,12,9
347,239,11,9
347,239,12,10
348,239,11,9
347,240,11,8
348,240,10,9
348,240,10,9
348,240,10,9
348,240,10,9
348,241,10,9
347,241,11,9
348,242,10,9
348,245,10,9
348,245,10,9
348,244,10,9
348,244,10,9
348,244,10,9
348,245,10,8
349,244,10,9
349,244,9,9
348,242,11,10
350,244,9,9
350,244,8,8
350,244,9,8
350,244,9,8
351,245,8,7
351,244,8,8
351,244,7,7
351,244,7,7
349,244,9,8
350,244,8,7
349,245,8,8
350,245,7,7
349,245,8,8
349,245,8,8
349,245,8,8
349,246,8,7
350,245,8,7
350,245,7,8
350,246,7,8
350,246,8,8
350,247,8,8
350,247,8,7
350,245,8,8
350,246,8,7
350,246,8,8
350,246,8,7
349,246,8,8
349,246,8,8
349,246,9,8
350,246,8,8
350,246,8,8
351,245,8,8
351,245,8,8
351,246,7,7
351,245,8,8
352,246,7,7
352,246,8,7
352,245,8,8
351,246,8,7
349,246,8,7
349,246,8,8
349,246,8,7
348,246,8,7
349,246,8,8
348,245,9,9
348,246,8,8
346,246,9,8
342,247,9,7
340,247,9,9
340,246,9,9
341,247,8,9
341,247,8,9
340,248,9,8
341,248,8,7
340,247,8,9
337,248,8,7
337,248,8,8
337,248,7,7
336,248,8,7
335,248,8,7
334,248,9,8
334,247,9,8
333,248,8,7
332,247,9,8
331,247,8,7
332,248,8,7
330,247,9,8
331,247,9,8
330,247,9,8
330,247,8,8
329,248,8,7
329,248,8,8
329,249,9,8
329,249,8,8
329,249,7,7
328,249,8,8
327,249,7,7
327,250,7,8
327,250,7,6
327,249,8,8
327,249,7,7
326,250,8,7
327,249,7,7
327,250,7,7
329,249,7,7
331,249,7,7
333,249,7,7
336,248,7,7
338,248,7,8
341,247,8,8
344,248,7,7
346,248,7,7
349,248,7,7
351,247,7,8
353,247,7,7
355,247,8,8
358,247,8,7
361,247,8,7
364,246,7,7
366,245,8,8
369,246,7,7
372,246,7,7
374,245,8,7
376,245,9,9
380,245,8,8
382,246,7,7
385,245,7,7
388,245,7,6
390,245,7,7
391,245,7,7
391,245,7,6
390,244,7,7
390,245,8,7
390,244,8,8
390,245,7,7
390,244,8,8
390,243,7,7
389,244,7,7
389,243,7,7
389,243,7,7
388,244,7,7
388,242,8,8
388,243,8,7
388,243,7,7
388,243,8,8
388,243,7,7
387,243,8,7
387,242,8,8
387,242,7,8
387,242,8,8
387,242,8,8
387,242,8,8
386,243,8,7
386,243,8,7
386,242,8,8
386,243,8,7
386,242,7,7
386,242,8,8
385,243,8,8
385,242,9,8
385,242,8,9
385,242,8,8
384,242,8,8
384,241,8,8
384,242,8,8
383,241,8,8
384,242,7,7
384,242,7,7
383,241,8,8
383,241,8,8
383,241,8,8
383,241,8,8
382,240,8,8
381,241,8,8
379,241,8,7
378,240,8,8
377,241,8,7
376,240,8,8
374,240,8,7
373,240,8,7
372,240,8,7
371,240,8,7
370,240,8,7
369,239,7,7
368,239,7,7
366,239,7,8
364,240,7,7
364,240,8,7
363,240,7,7
361,239,8,8
361,239,8,7
360,239,8,8
359,239,8,8
359,239,7,7
357,239,7,8
356,239,8,8
355,239,8,8
353,239,8,7
352,238,7,7
351,238,7,8
349,238,8,8
348,238,8,8
347,238,7,7
345,239,8,7
345,239,7,7
344,238,8,8
344,239,7,8
343,239,7,7
342,239,7,7
341,238,8,8
341,239,7,7
340,240,8,7
340,240,7,7
339,240,7,7
338,239,8,8
337,239,8,7
337,240,8,7
336,239,8,8
336,239,7,7
336,240,8,7
336,240,8,8
335,240,8,7
336,239,8,7
336,240,8,7
336,240,8,7
336,240,8,7
336,240,8,7
337,239,7,7
337,239,8,8
337,240,7,7
337,240,7,6
337,240,7,7
337,239,7,8
337,240,6,6
338,239,7,7
340,241,7,6
342,241,7,6
343,241,6,7
343,241,6,7
343,241,6,7
343,240,7,8
344,241,7,7
344,240,9,9
346,241,8,8
347,241,8,8
346,241,8,8
346,242,8,8
346,242,8,7
346,242,8,7
346,242,7,7
345,242,8,7
346,241,7,7
345,240,8,8
346,240,7,8
346,240,7,7
346,241,7,7
347,240,7,8
349,240,8,8
352,240,7,8
353,240,8,8
356,240,8,7
358,240,8,8
360,240,8,8
363,240,8,7
365,240,8,8
369,240,7,7
371,239,7,7
375,240,7,7
378,239,7,7
380,240,7,7
383,240,7,7
386,240,7,7
389,240,7,7
392,239,7,7
395,240,7,7
397,239,7,7
400,240,8,7
403,238,7,7
406,239,7,7
409,239,7,7
411,237,8,8
412,237,8,7
412,238,8,7
413,237,8,7
412,237,9,8
412,237,8,8
412,237,8,6
412,237,8,7
411,237,8,8
399,238,9,7
388,238,9,7
387,238,8,7
392,238,8,8
394,237,8,8
392,238,9,8
392,238,9,8
392,238,9,8
392,239,8,7
392,239,8,7
392,238,8,7
392,238,8,7
392,239,7,7
391,238,8,8
392,239,7,7
392,240,7,7
389,236,9,9
300,238,9,10
225,241,10,9
239,240,8,7
227,238,9,9
213,239,8,9
217,239,8,7
216,239,8,7
216,239,8,7
216,240,8,7
217,239,8,7
216,240,8,7
216,240,8,6
216,239,9,7
216,240,9,7
217,240,8,7
217,239,8,7
216,239,8,7
217,240,8,6
217,240,7,7
217,240,8,7
217,240,7,7
217,240,8,8
217,241,8,6
217,241,8,7
217,241,7,7
217,241,8,7
217,242,7,7
216,242,8,7
216,241,9,7
217,242,8,6
216,241,9,7
216,241,9,8
216,242,9,7
216,242,9,8
217,241,8,7
217,241,8,7
216,241,8,8
217,241,8,7
217,242,8,7
217,242,7,6
217,242,7,7
217,242,7,7
217,242,7,6
216,241,8,7
216,242,8,7
216,242,8,7
217,242,7,6
217,242,8,7
217,242,8,7
217,243,8,7
218,243,7,6
217,242,8,7
217,242,8,7
217,243,8,7
217,243,8,7
217,243,8,7
217,243,8,7
217,243,8,7
217,243,9,7
217,243,8,7
216,243,9,7
217,242,9,7
217,243,9,7
217,243,7,7
217,243,8,7
217,242,8,8
217,243,8,8
217,243,8,7
217,242,8,8
217,242,9,8
216,242,9,8
217,242,8,7
217,242,8,7
216,243,8,8
216,243,7,7
217,242,7,7
217,243,8,8
217,243,8,7
217,242,8,8
218,242,7,8
217,243,8,8
217,243,8,8
217,243,8,8
217,244,7,7
217,243,7,7
217,244,8,7
217,244,7,6
216,244,8,7
217,243,7,7
217,243,7,7
217,244,7,6
217,243,7,7
216,242,8,8
217,242,7,7
217,242,8,8
217,242,8,7
216,242,8,8
216,242,8,8
216,242,8,8
216,242,8,8
216,243,7,7
217,244,7,7
216,243,8,8
217,243,8,7
217,245,7,7
216,245,8,7
217,246,7,7
216,245,8,7
217,246,8,8
217,246,8,8
217,248,8,7
217,247,8,7
217,248,8,8
217,249,8,7
217,249,8,8
217,250,8,7
217,250,8,7
216,250,9,8
216,252,9,7
216,252,9,8
217,253,9,7
217,253,8,8
217,255,7,7
216,255,8,8
217,256,7,7
217,256,8,8
216,258,9,8
216,259,9,8
216,260,9,8
216,261,9,8
216,262,8,7
217,264,7,7
240,258,9,9
274,255,11,11
457,264,10,8
434,265,9,8
432,268,9,7
448,267,10,8
465,270,8,6
459,270,9,7
457,272,8,7
459,273,8,7
458,276,8,7
458,277,8,7
458,279,8,7
458,280,8,7
459,282,7,6
457,283,9,7
457,284,8,8
457,286,8,8
458,287,8,7
458,289,8,7
458,292,8,7
457,293,8,8
459,294,7,7
460,250,11,9
457,210,9,9
455,221,10,10
457,222,8,8
458,217,8,8
458,219,8,8
