295.000,283.000,44.000,29.000
296.797,281.861,41.082,33.643
297.310,282.521,40.891,33.587
296.703,283.238,41.509,34.106
297.298,283.110,42.013,34.469
297.394,283.371,42.033,34.508
297.880,284.370,41.743,34.272
298.520,285.132,40.602,33.191
298.738,285.567,40.901,33.548
299.113,286.318,41.162,33.736
299.927,286.383,40.878,33.469
299.959,286.999,40.571,33.247
300.267,287.262,40.968,33.594
300.617,287.921,41.297,33.857
300.439,288.632,41.461,34.080
301.406,288.956,40.884,33.478
302.315,289.400,40.972,33.593
302.145,289.465,41.315,33.920
302.486,290.191,41.330,33.850
302.829,290.490,40.674,33.308
304.269,291.792,39.877,32.572
303.828,291.211,40.624,33.350
304.330,291.895,41.105,33.716
305.109,292.802,41.024,33.589
304.543,292.521,41.079,33.745
305.119,293.189,41.218,33.765
306.059,293.461,40.912,33.558
305.558,294.391,41.472,34.079
306.654,295.524,40.857,33.444
306.530,295.050,41.083,33.762
306.593,296.036,41.646,34.227
307.220,295.814,41.639,34.158
307.568,297.537,41.516,34.006
308.661,297.137,40.967,33.557
309.005,298.084,41.111,33.693
308.601,298.402,41.186,33.782
308.678,298.701,41.455,34.016
309.727,298.855,41.769,34.283
309.584,300.015,41.606,34.154
309.750,299.573,41.992,34.481
310.739,300.829,42.150,34.586
310.957,300.707,41.917,34.511
311.769,301.906,42.007,34.541
312.310,302.497,41.402,34.006
312.961,303.262,40.510,33.166
313.411,303.710,40.964,33.609
313.484,303.850,41.084,33.710
314.093,304.595,40.959,33.633
313.892,305.811,41.225,33.826
314.493,305.792,41.223,33.847
314.219,306.316,41.387,33.984
315.525,306.956,41.107,33.661
315.537,306.856,41.076,33.748
315.924,307.419,41.224,33.796
316.716,307.596,41.407,33.984
317.433,307.839,41.204,33.738
317.559,309.702,40.283,32.847
317.444,309.405,41.035,33.668
317.911,310.116,41.250,33.806
318.572,309.563,40.857,33.455
319.649,310.190,41.047,33.632
320.628,311.161,40.440,33.071
320.584,311.047,41.058,33.761
320.373,312.267,40.791,33.436
321.129,312.431,40.999,33.628
320.795,312.453,40.981,33.665
321.447,313.188,41.074,33.674
322.080,313.629,40.706,33.371
322.538,313.734,40.608,33.234
322.405,314.288,41.074,33.713
323.052,315.031,40.768,33.375
323.106,315.247,40.629,33.374
323.811,315.972,40.631,33.363
323.436,315.987,40.752,33.512
324.158,317.629,40.621,33.313
324.423,317.461,40.915,33.630
324.183,317.802,40.813,33.509
324.476,318.510,40.549,33.261
324.688,319.103,40.340,33.094
325.497,318.885,40.654,33.380
325.269,319.857,40.541,33.273
324.744,320.501,40.594,33.339
325.523,320.926,40.526,33.247
325.585,320.388,40.575,33.296
325.182,321.788,40.890,33.539
325.645,321.922,40.150,32.914
325.681,323.444,40.289,32.995
326.697,323.469,40.492,33.196
326.426,324.299,40.045,32.901
327.262,324.639,39.778,32.548
327.295,325.517,39.395,32.253
327.905,326.656,38.779,31.630
327.375,327.024,38.128,31.135
327.653,327.188,38.288,31.295
327.776,327.487,38.480,31.482
327.389,327.549,38.645,31.647
327.257,327.919,38.945,31.879
327.299,328.662,38.955,31.842
326.332,328.240,38.987,31.943
326.698,328.469,39.064,31.971
325.820,329.285,39.015,31.960
325.158,329.671,39.258,32.153
324.799,329.658,39.718,32.537
324.404,330.368,39.598,32.384
324.395,331.089,39.141,31.987
324.709,330.260,39.355,32.229
324.332,331.199,39.970,32.717
323.338,331.263,39.827,32.609
322.669,332.031,40.065,32.855
322.016,333.015,39.944,32.742
309.228,306.261,43.777,34.782
321.060,227.228,38.113,31.201
321.394,202.832,40.062,32.471
320.789,202.795,40.958,32.704
320.477,203.141,41.594,33.254
319.379,203.415,42.045,33.626
319.134,202.605,42.711,34.119
319.972,203.520,41.979,33.376
318.815,203.849,42.487,33.838
318.732,203.096,43.148,34.273
317.316,202.631,44.216,35.190
317.586,202.823,44.909,35.750
315.910,201.838,45.054,35.629
315.946,201.990,45.236,35.719
315.162,201.431,45.650,36.040
315.636,202.515,45.465,35.707
315.295,201.650,45.761,36.107
314.907,200.781,46.057,36.361
314.572,201.777,46.253,36.435
313.261,201.207,46.498,36.679
313.495,201.069,46.799,36.871
313.197,200.873,47.020,37.060
312.084,201.878,46.437,36.540
311.507,200.700,46.852,36.993
311.629,200.767,47.016,37.022
311.143,201.300,46.462,36.537
310.574,200.876,46.400,36.624
278.527,225.550,37.215,29.878
273.047,215.499,35.893,28.658
268.744,211.998,40.219,31.804
263.903,222.186,39.723,31.507
267.599,210.527,44.382,35.393
263.673,219.293,45.368,35.983
269.946,210.197,48.958,39.124
263.484,230.187,53.415,42.505
301.713,326.194,44.414,37.475
307.898,352.018,42.289,34.282
306.016,351.050,42.187,33.574
305.383,351.358,42.321,33.530
305.220,350.650,42.097,33.364
305.286,351.552,41.970,33.137
303.838,349.945,42.540,33.681
303.031,349.262,43.571,34.495
302.660,349.397,44.055,34.755
300.975,348.762,45.055,35.581
300.893,348.353,45.367,35.699
299.932,347.975,45.791,36.133
299.596,347.842,45.818,36.020
300.004,348.452,44.640,35.171
299.261,346.780,45.296,35.666
299.036,346.785,45.475,35.819
299.492,347.893,44.785,35.134
299.494,346.845,44.407,34.903
298.870,347.158,44.574,35.137
298.900,346.814,44.050,34.673
299.492,346.128,43.676,34.477
299.295,345.393,43.095,34.100
300.013,346.238,42.155,33.241
299.729,344.448,42.100,33.421
299.353,344.567,41.457,32.870
300.311,345.133,39.334,31.373
300.084,343.268,40.203,31.960
300.506,343.414,40.704,32.222
300.013,341.820,41.281,32.820
300.714,342.416,41.227,32.800
299.662,341.253,42.362,33.554
299.697,339.573,43.256,34.298
299.308,339.970,43.667,34.467
299.556,338.682,43.715,34.493
299.194,338.926,44.332,34.954
299.500,338.043,45.227,35.717
299.481,337.230,45.243,35.607
300.625,336.620,44.925,35.247
300.565,336.541,44.931,35.283
300.409,335.908,45.442,35.715
300.916,334.867,45.531,35.812
300.552,335.228,45.748,35.999
301.380,334.815,45.450,35.687
300.958,334.048,45.579,35.897
301.241,334.150,45.536,35.819
301.343,333.073,45.063,35.470
302.082,333.366,45.333,35.652
302.045,332.720,44.989,35.478
302.808,332.232,44.967,35.461
303.793,332.956,43.548,34.221
303.963,332.096,43.294,34.166
305.362,331.498,42.618,33.648
305.376,331.842,42.423,33.553
306.366,330.981,41.987,33.224
307.210,330.907,41.270,32.644
307.325,331.178,40.952,32.439
308.769,329.917,40.819,32.341
309.070,329.390,41.033,32.472
309.946,328.610,41.247,32.667
309.356,327.746,41.666,33.069
310.688,327.572,41.544,32.809
311.535,328.267,41.039,32.520
310.531,326.056,42.236,33.532
312.057,325.818,42.513,33.601
312.898,325.162,42.105,33.172
312.908,324.863,42.141,33.229
313.343,325.097,42.249,33.360
314.990,323.939,42.153,33.313
314.649,323.208,42.511,33.535
315.241,323.536,42.349,33.361
315.556,322.022,43.089,34.071
316.219,322.576,43.099,34.001
316.573,321.293,43.404,34.233
318.000,323.010,42.194,33.077
318.153,321.342,42.618,33.655
318.933,321.872,42.692,33.638
319.371,320.619,42.863,33.807
319.178,320.156,43.752,34.661
319.411,320.609,43.433,34.209
320.244,319.879,43.336,34.185
321.265,320.874,42.938,33.830
322.301,320.352,42.458,33.788
322.067,320.586,41.606,32.813
322.867,320.410,41.766,33.019
323.194,319.529,41.803,33.132
323.378,319.367,41.141,32.499
323.652,318.565,41.803,33.104
324.479,318.484,41.931,33.134
324.942,318.281,41.824,33.116
325.763,319.631,41.085,32.427
325.942,319.476,40.862,32.512
325.884,318.797,41.172,32.661
326.648,318.434,41.801,33.212
327.109,317.435,41.348,32.839
328.013,318.453,41.144,32.557
328.015,317.720,40.714,32.270
329.460,317.893,41.058,32.581
330.367,317.848,40.642,32.170
331.423,317.483,41.128,32.707
333.043,317.073,41.008,32.515
334.385,316.599,41.574,33.008
336.607,317.321,40.976,32.467
337.966,316.119,41.605,33.131
340.951,316.334,41.273,32.686
343.387,316.385,41.382,32.813
346.694,316.905,41.093,32.547
312.740,304.350,43.308,35.004
306.648,300.703,49.050,39.108
305.884,299.004,54.194,43.128
301.979,295.618,58.770,46.929
294.882,282.104,62.995,50.998
289.642,290.580,67.681,53.551
296.289,282.103,71.637,57.187
291.951,284.905,76.350,60.351
291.367,271.805,81.454,65.405
288.365,264.867,82.574,65.923
293.043,277.405,81.189,64.165
295.391,271.733,78.725,62.398
293.252,263.944,79.714,63.606
292.015,273.636,81.766,65.001
292.971,260.375,85.235,68.476
287.997,260.483,86.062,68.634
284.290,251.741,87.829,70.447
288.961,276.372,88.595,70.456
287.748,272.131,86.652,68.803
222.953,289.956,56.357,46.131
130.156,322.855,41.529,34.788
118.426,320.638,41.681,33.517
125.820,319.453,43.251,34.644
134.963,320.719,42.798,34.154
143.456,320.506,42.955,34.288
